Date,Temp_Average,Temp_Max,Temp_Min,Precipitation,Humidity,Wind_Speed
2021-07-11,27.07,32.56,22.33,0.0,28.79,1.85
2021-07-12,28.43,34.72,22.26,0.1,25.5,2.0
2021-07-13,28.33,33.88,22.2,0.93,26.11,2.62
2021-07-14,27.63,33.81,22.12,0.57,30.37,2.55
2021-07-15,25.16,31.16,19.83,4.42,27.87,2.19
2021-07-16,25.55,32.96,19.55,0.6,31.17,1.96
2021-07-17,26.98,34.96,19.35,0.0,23.09,2.16
2021-07-18,28.83,36.54,20.92,0.13,19.96,2.16
2021-07-19,29.75,37.97,21.42,0.0,18.5,2.05
2021-07-20,30.23,38.28,22.55,0.0,21.25,2.47
2021-07-21,29.06,35.76,22.64,0.79,25.5,2.33
2021-07-22,28.54,35.43,21.68,0.0,22.73,1.76
2021-07-23,30.26,38.46,22.31,0.0,17.42,1.61
2021-07-24,32.85,41.23,24.62,0.0,13.56,2.09
2021-07-25,34.43,43.27,25.65,0.0,13.46,2.52
2021-07-26,34.16,42.28,25.39,0.0,18.43,3.82
2021-07-27,31.27,39.04,24.06,0.0,24.53,3.16
2021-07-28,29.73,37.82,21.76,0.0,22.5,2.28
2021-07-29,29.4,36.88,22.54,0.0,20.45,2.59
2021-07-30,27.91,34.39,21.91,0.0,21.87,2.5
2021-07-31,29.72,37.04,20.82,0.0,19.95,1.9
2021-08-01,30.23,36.39,24.25,0.0,17.77,1.86
2021-08-02,30.36,37.53,23.33,0.0,18.17,1.94
2021-08-03,31.17,38.89,23.31,0.01,22.53,2.18
2021-08-04,30.64,38.56,21.8,0.08,23.48,1.91
2021-08-05,30.87,38.04,24.02,0.16,24.04,2.36
2021-08-06,30.43,37.75,23.08,0.0,23.9,2.02
2021-08-07,31.26,38.96,23.54,0.0,19.16,2.1
2021-08-08,31.83,39.07,25.16,0.0,17.2,1.99
2021-08-09,29.49,36.01,20.94,0.0,16.49,2.81
2021-08-10,27.1,35.71,18.88,0.0,16.47,1.97
2021-08-11,28.74,36.33,22.15,0.0,16.07,1.86
2021-08-12,28.45,35.52,22.51,0.0,20.27,2.53
2021-08-13,25.31,31.5,19.61,0.0,25.07,2.37
2021-08-14,23.85,30.7,16.66,0.0,26.68,2.52
2021-08-15,22.17,29.03,15.55,0.0,30.52,2.6
2021-08-16,22.87,31.23,14.77,0.0,27.51,2.2
2021-08-17,24.4,33.28,16.34,0.0,23.58,1.8
2021-08-18,25.71,33.74,18.31,0.0,16.77,1.85
2021-08-19,26.67,35.38,17.94,0.0,15.85,1.63
2021-08-20,27.84,35.57,19.77,0.0,17.55,2.0
2021-08-21,30.21,37.5,23.54,0.0,19.51,1.99
2021-08-22,29.67,37.28,22.45,0.0,21.54,2.18
2021-08-23,30.19,37.21,24.63,0.0,20.05,2.02
2021-08-24,29.61,35.53,24.81,0.06,19.8,1.54
2021-08-25,29.23,36.23,22.11,0.0,19.74,1.9
2021-08-26,28.92,36.16,23.39,0.0,17.01,2.4
2021-08-27,28.58,35.96,22.03,0.0,15.71,2.37
2021-08-28,28.43,35.28,22.69,0.0,17.97,2.08
2021-08-29,28.25,35.19,22.55,0.0,19.84,2.02
2021-08-30,28.52,34.9,22.51,0.01,17.57,1.76
2021-08-31,25.71,32.46,20.15,0.01,23.74,2.5
2021-09-01,24.75,31.75,19.24,0.0,25.78,2.15
2021-09-02,24.84,32.76,18.3,0.0,19.47,2.11
2021-09-03,25.97,33.98,18.55,0.0,14.64,1.78
2021-09-04,26.27,34.77,19.86,0.0,10.65,1.88
2021-09-05,27.25,35.86,20.92,0.0,9.24,2.43
2021-09-06,26.43,36.4,18.31,0.0,14.13,2.28
2021-09-07,27.1,36.01,18.92,0.0,15.02,2.04
2021-09-08,27.43,36.05,19.22,0.0,16.22,2.7
2021-09-09,23.68,30.94,17.12,0.0,24.77,2.88
2021-09-10,20.3,26.59,15.2,0.0,23.31,1.6
2021-09-11,20.34,27.67,14.75,0.0,17.52,1.84
2021-09-12,19.98,27.85,13.5,0.0,15.06,2.38
2021-09-13,21.08,28.95,14.45,0.0,17.84,1.88
2021-09-14,22.16,29.91,16.38,0.0,15.67,1.79
2021-09-15,24.41,32.75,16.65,0.0,14.62,1.74
2021-09-16,24.35,31.4,18.36,0.0,16.36,2.05
2021-09-17,24.7,33.89,17.5,0.0,13.19,1.67
2021-09-18,26.09,34.23,18.89,0.0,11.9,1.86
2021-09-19,24.44,30.5,17.17,0.0,17.79,2.05
2021-09-20,21.8,30.04,15.72,0.0,21.85,1.84
2021-09-21,20.62,27.36,14.73,0.0,19.79,1.94
2021-09-22,19.57,27.48,13.77,0.0,17.05,1.88
2021-09-23,20.37,28.09,15.14,0.0,17.45,1.65
2021-09-24,21.17,29.53,15.76,0.0,17.26,1.72
2021-09-25,23.11,31.82,15.98,0.0,12.11,1.53
2021-09-26,26.24,35.94,19.59,0.0,9.28,1.79
2021-09-27,17.35,21.89,13.19,0.0,41.58,1.9
2021-09-28,18.99,26.07,13.32,0.0,33.21,1.66
2021-09-29,19.43,26.08,14.77,0.0,25.4,1.76
2021-09-30,17.83,24.38,11.87,0.0,32.96,2.41
2021-10-01,13.68,19.38,9.1,0.1,35.41,2.5
2021-10-02,11.22,17.49,6.14,0.41,30.3,2.24
2021-10-03,11.58,18.18,6.92,0.0,22.52,1.72
2021-10-04,10.65,18.0,4.12,0.0,20.34,1.66
2021-10-05,12.64,18.3,8.82,0.0,18.95,1.73
2021-10-06,12.34,17.98,7.93,0.28,35.54,1.22
2021-10-07,12.94,19.23,9.31,0.0,38.9,1.27
2021-10-08,13.11,17.74,9.81,0.48,48.77,1.49
2021-10-09,10.99,14.94,6.74,10.76,72.67,1.82
2021-10-10,7.64,12.34,3.16,0.86,62.9,2.03
2021-10-11,8.48,14.47,2.95,0.0,45.37,1.53
2021-10-12,9.93,17.98,4.05,0.0,39.64,1.9
2021-10-13,12.49,21.03,6.93,0.0,32.03,1.67
2021-10-14,13.83,20.92,10.0,0.0,28.92,1.31
2021-10-15,13.22,20.41,7.81,0.0,29.71,1.36
2021-10-16,13.2,19.83,9.51,0.0,26.66,1.37
2021-10-17,13.58,21.36,7.17,0.0,26.41,1.29
2021-10-18,13.78,20.24,9.01,0.0,28.14,1.4
2021-10-19,15.42,22.3,11.54,0.0,24.24,1.26
2021-10-20,15.3,21.94,11.06,0.0,26.63,2.0
2021-10-21,9.17,13.12,4.53,6.19,68.47,1.86
2021-10-22,4.5,8.55,0.61,1.33,66.57,1.54
2021-10-23,6.6,14.6,0.18,0.0,44.4,1.63
2021-10-24,10.74,18.67,6.48,0.0,36.55,1.52
2021-10-25,12.14,18.9,7.47,0.0,30.16,1.34
2021-10-26,10.21,16.74,5.02,0.0,41.78,1.79
2021-10-27,10.81,15.86,7.16,0.01,53.3,1.53
2021-10-28,8.32,10.84,5.35,4.08,80.56,1.79
2021-10-29,5.01,8.11,2.76,1.13,76.17,1.02
2021-10-30,7.96,14.62,3.3,0.0,45.16,1.25
2021-10-31,8.42,13.52,3.11,0.0,50.13,1.25
2021-11-01,7.08,13.32,2.9,0.0,54.97,1.15
2021-11-02,8.93,15.36,5.3,0.0,47.1,1.29
2021-11-03,7.97,13.06,5.33,0.0,51.03,1.11
2021-11-04,3.47,8.93,-3.34,0.02,60.95,1.32
2021-11-05,-0.44,6.32,-6.13,0.0,57.87,1.48
2021-11-06,2.29,9.97,-1.6,0.0,43.96,1.38
2021-11-07,3.84,10.56,-0.18,0.0,40.47,1.19
2021-11-08,3.3,6.48,1.55,0.0,44.46,0.65
2021-11-09,5.29,11.58,1.14,0.0,58.62,1.16
2021-11-10,6.34,12.87,0.95,0.0,59.03,1.18
2021-11-11,8.22,15.02,4.64,0.0,61.82,1.18
2021-11-12,7.54,14.99,3.62,0.0,45.21,1.96
2021-11-13,5.92,10.01,3.48,0.0,52.09,0.9
2021-11-14,3.56,6.69,0.38,1.91,65.07,2.07
2021-11-15,2.98,7.61,0.23,1.42,73.0,1.6
2021-11-16,7.18,13.2,1.68,0.0,45.16,1.21
2021-11-17,-0.69,7.05,-5.14,10.22,76.14,2.69
2021-11-18,-2.68,2.79,-5.72,0.0,58.03,1.02
2021-11-19,-0.5,6.08,-4.7,0.0,46.01,1.44
2021-11-20,3.84,10.04,-0.3,0.0,31.72,1.18
2021-11-21,6.92,14.19,3.3,0.0,34.36,1.09
2021-11-22,6.25,11.75,3.73,0.0,54.75,1.82
2021-11-23,9.34,16.59,4.88,0.0,54.49,1.34
2021-11-24,8.33,13.71,4.65,0.0,58.4,1.44
2021-11-25,8.91,15.51,4.63,1.64,74.02,1.99
2021-11-26,2.35,7.08,-1.63,2.44,78.46,1.23
2021-11-27,3.24,10.05,0.16,0.0,37.02,1.53
2021-11-28,5.69,11.55,2.06,0.0,27.22,0.87
2021-11-29,7.12,13.47,3.7,0.0,40.5,1.33
2021-11-30,8.45,14.96,4.36,0.0,49.85,1.31
2021-12-01,10.54,18.99,4.82,0.0,44.92,1.64
2021-12-02,13.92,23.13,7.23,0.0,34.85,2.08
2021-12-03,11.78,15.93,6.89,7.06,63.37,0.95
2021-12-04,7.29,10.81,4.93,0.0,86.39,0.98
2021-12-05,3.57,5.66,2.18,0.01,89.45,1.27
2021-12-06,5.18,9.44,1.99,0.0,70.79,1.15
2021-12-07,7.48,11.78,4.81,0.01,52.54,1.57
2021-12-08,4.69,10.44,1.72,0.01,64.28,1.54
2021-12-09,6.9,15.41,2.82,0.0,41.87,1.65
2021-12-10,8.6,17.26,3.61,0.0,33.88,1.45
2021-12-11,6.9,11.76,3.83,0.13,52.32,1.3
2021-12-12,4.29,7.72,2.12,1.44,87.79,1.16
2021-12-13,3.5,6.86,1.59,3.65,90.59,0.97
2021-12-14,0.67,2.54,-2.43,4.73,92.39,1.99
2021-12-15,-1.26,2.36,-2.95,0.58,86.92,1.09
2021-12-16,-0.36,5.26,-2.78,0.0,71.17,1.05
2021-12-17,3.13,9.76,-1.04,0.0,44.71,0.84
2021-12-18,6.99,14.05,3.27,0.0,32.16,1.42
2021-12-19,5.44,11.04,2.35,3.57,60.83,2.73
2021-12-20,6.38,12.2,2.85,1.59,77.3,1.8
2021-12-21,8.52,17.07,2.13,0.07,40.76,2.08
2021-12-22,7.83,11.74,3.44,1.26,69.16,2.68
2021-12-23,4.02,9.21,-0.01,0.95,75.51,1.89
2021-12-24,4.16,10.63,0.19,0.0,50.22,1.41
2021-12-25,5.46,8.53,3.45,0.06,59.92,1.05
2021-12-26,0.39,5.09,-3.85,13.89,88.67,1.47
2021-12-27,-3.95,0.03,-6.53,0.58,87.63,1.41
2021-12-28,-1.24,6.03,-5.63,0.0,57.16,1.32
2021-12-29,2.56,9.92,-1.58,0.0,40.79,1.34
2021-12-30,4.13,9.82,1.27,0.0,29.21,1.33
2021-12-31,4.69,7.19,3.48,0.0,52.66,1.56
2022-01-01,4.26,7.47,0.93,0.28,74.47,1.0
2022-01-02,4.38,9.79,0.25,1.02,81.14,1.78
2022-01-03,6.6,9.57,4.88,4.46,83.46,1.66
2022-01-04,3.74,6.65,0.72,9.24,88.87,1.82
2022-01-05,2.8,6.19,0.41,1.44,77.28,0.66
2022-01-06,2.14,3.83,-0.13,5.22,85.48,1.13
2022-01-07,-0.21,3.98,-3.06,2.42,89.61,1.35
2022-01-08,0.55,5.81,-2.48,0.0,73.63,1.03
2022-01-09,-0.15,4.98,-3.02,0.0,75.26,1.2
2022-01-10,0.89,5.48,-2.13,0.0,60.22,1.03
2022-01-11,2.45,8.81,-0.68,0.0,54.43,1.21
2022-01-12,5.48,11.9,0.93,0.05,50.47,1.42
2022-01-13,2.67,4.76,0.75,2.2,88.34,2.6
2022-01-14,6.64,12.78,1.55,1.57,70.89,2.77
2022-01-15,7.48,9.07,5.39,4.29,80.78,2.95
2022-01-16,7.12,9.06,5.49,5.53,89.8,2.03
2022-01-17,3.26,5.45,2.03,11.66,90.68,0.85
2022-01-18,5.03,10.56,1.43,0.79,78.82,1.7
2022-01-19,1.83,4.88,-2.97,6.04,80.19,3.6
2022-01-20,0.44,7.17,-3.44,0.39,59.77,1.46
2022-01-21,3.76,9.7,-1.68,0.0,39.43,1.21
2022-01-22,-2.32,-0.34,-4.03,0.06,83.8,1.7
2022-01-23,-2.0,1.66,-3.86,0.13,84.95,1.63
2022-01-24,-0.73,4.54,-3.73,0.0,72.44,1.14
2022-01-25,-0.39,4.6,-3.39,0.0,62.12,0.98
2022-01-26,0.25,5.45,-2.66,0.0,55.18,0.99
2022-01-27,1.48,9.05,-2.56,0.0,46.81,1.58
2022-01-28,3.24,7.89,-0.3,2.49,60.42,2.1
2022-01-29,0.07,2.18,-1.48,1.66,84.09,2.31
2022-01-30,0.14,5.61,-2.5,0.0,63.28,1.46
2022-01-31,1.29,6.56,-1.48,0.0,64.16,1.1
2022-02-01,3.34,9.82,0.18,0.0,55.0,1.25
2022-02-02,3.4,8.97,0.66,0.01,55.55,1.41
2022-02-03,1.59,7.75,-1.91,0.02,64.23,1.6
2022-02-04,2.81,10.71,-1.92,0.0,45.14,1.54
2022-02-05,7.01,16.01,0.04,0.0,34.21,1.87
2022-02-06,3.35,8.41,-0.52,15.62,77.61,2.46
2022-02-07,0.25,2.75,-1.67,3.26,83.7,1.33
2022-02-08,0.0,1.88,-2.2,4.07,87.24,0.93
2022-02-09,-0.03,4.21,-3.17,2.31,74.18,1.07
2022-02-10,1.47,8.02,-4.09,0.0,60.03,1.47
2022-02-11,5.87,12.06,0.85,1.38,57.92,1.8
2022-02-12,1.17,4.74,-2.37,8.23,81.77,0.97
2022-02-13,1.34,5.74,-1.62,0.34,63.28,1.22
2022-02-14,-0.38,2.26,-3.85,2.17,79.2,1.97
2022-02-15,-2.22,3.35,-5.43,0.01,66.04,1.4
2022-02-16,-1.14,4.42,-4.32,0.0,61.17,1.15
2022-02-17,0.88,7.36,-2.63,0.0,50.12,1.23
2022-02-18,2.95,10.2,-2.76,0.0,46.64,1.5
2022-02-19,6.85,13.22,0.9,0.0,43.0,1.27
2022-02-20,7.78,13.77,3.01,0.0,62.26,1.39
2022-02-21,7.11,14.29,2.9,0.0,61.48,1.72
2022-02-22,6.82,12.14,2.9,0.0,52.96,1.69
2022-02-23,6.21,11.58,2.12,0.0,66.89,1.38
2022-02-24,6.49,11.6,3.14,0.01,69.14,1.41
2022-02-25,6.31,12.1,1.91,0.0,67.8,1.44
2022-02-26,7.32,12.73,3.1,0.0,60.77,1.22
2022-02-27,8.76,16.53,2.64,0.0,56.01,1.6
2022-02-28,8.38,12.17,5.63,1.89,67.12,1.67
2022-03-01,6.04,9.9,3.1,2.43,79.58,1.8
2022-03-02,6.57,12.01,3.11,0.04,63.15,1.08
2022-03-03,8.76,14.63,4.76,0.0,49.57,1.27
2022-03-04,11.83,18.51,5.71,0.27,55.74,1.79
2022-03-05,9.0,12.19,5.4,5.39,79.96,3.19
2022-03-06,8.47,14.68,4.07,4.57,62.5,1.74
2022-03-07,6.33,12.43,2.42,10.47,80.29,1.84
2022-03-08,5.32,9.0,1.64,1.67,79.41,1.04
2022-03-09,7.0,9.63,4.46,14.88,84.62,1.26
2022-03-10,9.52,17.09,2.33,4.42,64.54,1.49
2022-03-11,10.75,12.85,8.59,11.96,84.27,2.95
2022-03-12,11.04,14.49,6.88,23.7,86.46,1.76
2022-03-13,11.24,14.25,7.85,12.88,82.23,1.21
2022-03-14,9.95,16.08,6.15,7.37,79.24,1.75
2022-03-15,6.27,8.36,3.81,15.22,91.53,1.62
2022-03-16,8.94,15.15,3.75,3.05,82.78,1.05
2022-03-17,8.72,12.94,1.76,17.63,90.04,1.8
2022-03-18,0.77,3.89,-3.9,13.03,86.25,1.79
2022-03-19,-0.52,4.89,-4.63,0.01,74.99,1.67
2022-03-20,0.95,6.92,-4.12,0.0,69.9,1.65
2022-03-21,4.25,8.96,0.44,1.12,68.83,1.76
2022-03-22,5.61,10.82,1.49,2.48,80.12,1.43
2022-03-23,2.32,3.66,-0.48,11.55,88.62,1.58
2022-03-24,1.77,5.59,-1.28,8.46,86.54,1.46
2022-03-25,7.52,16.69,-1.59,1.19,64.99,1.53
2022-03-26,9.06,12.64,4.94,5.16,80.87,2.18
2022-03-27,5.66,10.21,2.08,1.66,75.77,1.83
2022-03-28,8.11,13.86,2.49,0.0,56.75,1.36
2022-03-29,3.54,7.07,-1.97,4.25,71.78,2.48
2022-03-30,6.14,14.32,-2.09,0.0,57.24,1.65
2022-03-31,11.12,19.05,3.39,0.0,49.38,1.47
2022-04-01,13.85,20.33,9.44,0.0,50.93,1.53
2022-04-02,12.98,18.3,8.97,0.0,53.9,1.6
2022-04-03,14.49,21.92,6.38,0.0,51.41,1.32
2022-04-04,18.04,24.54,12.07,0.0,46.21,1.19
2022-04-05,19.13,24.81,13.86,0.0,45.84,1.41
2022-04-06,18.81,26.28,13.24,0.0,54.89,2.01
2022-04-07,19.37,24.29,13.92,0.0,60.05,1.54
2022-04-08,17.83,24.09,13.43,0.04,60.25,1.94
2022-04-09,18.56,23.45,12.7,0.88,67.45,1.84
2022-04-10,19.97,26.51,13.49,0.0,67.83,1.39
2022-04-11,20.81,27.74,16.56,0.0,67.54,1.81
2022-04-12,16.81,21.11,12.71,0.0,73.92,1.97
2022-04-13,17.18,22.72,12.11,0.0,66.67,1.38
2022-04-14,17.96,24.33,13.59,0.0,63.07,1.84
2022-04-15,18.59,24.3,13.97,0.0,54.49,1.35
2022-04-16,19.0,25.59,11.6,0.0,53.94,1.45
2022-04-17,21.3,26.63,15.96,0.0,50.0,1.42
2022-04-18,21.69,28.99,14.94,0.0,60.58,2.21
2022-04-19,18.3,23.16,13.91,0.47,78.18,1.44
2022-04-20,15.78,18.44,12.58,4.28,86.73,1.79
2022-04-21,15.16,20.11,10.06,0.4,79.86,1.53
2022-04-22,17.47,22.34,12.3,0.01,65.75,1.19
2022-04-23,18.43,24.02,12.43,0.04,62.56,1.29
2022-04-24,16.1,19.59,13.87,4.1,80.94,1.51
2022-04-25,14.38,19.75,10.41,0.76,67.75,1.51
2022-04-26,16.71,23.08,11.29,0.0,51.31,1.35
2022-04-27,17.17,23.07,11.75,0.15,55.27,1.65
2022-04-28,19.47,27.85,9.75,0.0,50.44,1.54
2022-04-29,22.45,29.47,18.08,0.0,48.37,1.65
2022-04-30,22.26,28.46,16.0,0.28,57.84,1.38
2022-05-01,23.26,29.51,17.39,0.0,57.67,2.47
2022-05-02,24.72,31.12,19.35,0.03,59.33,1.54
2022-05-03,20.04,22.1,16.81,3.17,85.27,0.9
2022-05-04,17.11,19.37,15.02,1.13,85.62,0.88
2022-05-05,18.76,23.94,14.0,1.54,70.19,1.78
2022-05-06,21.08,27.04,15.02,0.0,58.41,1.35
2022-05-07,22.04,28.5,15.48,0.0,56.11,1.32
2022-05-08,24.34,31.82,17.61,0.0,51.81,1.47
2022-05-09,25.13,32.93,18.82,1.58,53.57,2.11
2022-05-10,17.91,20.23,14.61,15.43,83.18,1.61
2022-05-11,18.08,23.42,13.51,0.18,67.06,2.17
2022-05-12,19.38,25.84,12.65,0.06,58.11,1.63
2022-05-13,18.74,25.85,13.64,1.64,64.82,1.73
2022-05-14,16.94,20.99,12.91,7.36,69.63,1.83
2022-05-15,17.93,24.08,11.47,0.51,62.7,1.92
2022-05-16,20.36,25.91,14.49,0.0,53.0,1.31
2022-05-17,22.12,27.94,15.18,0.0,46.63,1.31
2022-05-18,19.41,26.2,15.66,0.21,65.3,1.88
2022-05-19,21.53,27.95,15.22,0.03,58.13,2.18
2022-05-20,20.66,26.0,15.28,0.02,64.09,1.26
2022-05-21,22.47,29.34,15.25,0.71,53.04,2.46
2022-05-22,12.6,15.01,8.86,14.42,74.76,2.52
2022-05-23,15.29,21.36,7.67,0.0,55.36,0.95
2022-05-24,19.63,27.6,11.58,0.0,51.87,1.28
2022-05-25,24.0,31.93,16.06,0.0,42.18,1.4
2022-05-26,25.48,31.61,19.19,0.0,43.17,1.95
2022-05-27,19.75,25.5,14.17,4.17,66.06,2.46
2022-05-28,15.94,21.28,10.74,1.77,66.7,2.37
2022-05-29,15.48,21.83,9.1,0.0,58.97,3.1
2022-05-30,16.37,23.35,8.66,0.0,59.76,1.42
2022-05-31,19.84,27.09,12.21,0.0,50.59,2.18
2022-06-01,22.38,30.35,14.05,0.0,45.31,1.69
2022-06-02,23.81,31.44,15.63,0.0,42.25,1.97
2022-06-03,23.48,30.74,15.76,0.49,44.41,2.04
2022-06-04,22.33,28.96,15.59,0.02,46.16,2.11
2022-06-05,22.97,30.55,15.03,0.0,38.03,2.14
2022-06-06,24.83,32.48,17.43,0.0,36.81,1.55
2022-06-07,26.94,34.15,19.66,0.0,34.01,1.35
2022-06-08,27.6,35.18,18.89,0.0,34.05,1.88
2022-06-09,28.25,35.7,19.33,0.01,33.94,1.55
2022-06-10,27.99,35.66,20.79,0.39,36.79,1.89
2022-06-11,28.13,36.37,20.92,0.56,38.4,2.7
2022-06-12,24.5,30.11,19.31,0.87,51.74,1.25
2022-06-13,25.77,32.03,19.32,0.34,41.82,1.49
2022-06-14,27.64,34.38,19.16,0.0,37.14,1.48
2022-06-15,28.73,35.45,21.99,0.08,33.44,1.84
2022-06-16,29.37,35.83,23.31,0.0,30.08,2.0
2022-06-17,28.33,35.36,20.37,2.22,34.05,1.66
2022-06-18,28.82,35.76,22.82,0.0,29.75,1.74
2022-06-19,28.73,36.07,20.52,0.11,25.32,2.27
2022-06-20,21.55,23.38,18.59,8.51,62.05,1.87
2022-06-21,21.26,25.44,16.82,0.01,59.66,1.42
2022-06-22,25.63,33.7,17.84,0.12,47.6,1.47
2022-06-23,26.06,31.68,20.5,1.41,50.7,1.34
2022-06-24,28.67,35.72,21.06,0.0,38.24,1.62
2022-06-25,30.72,38.12,23.49,0.0,32.85,1.69
2022-06-26,32.16,39.63,24.88,0.0,28.56,1.8
2022-06-27,32.2,39.65,24.1,0.0,24.96,2.65
2022-06-28,32.3,40.01,24.25,0.0,24.76,2.84
2022-06-29,33.6,42.24,23.79,0.0,21.46,1.81
2022-06-30,31.34,38.34,23.28,0.0,20.88,3.2
2022-07-01,27.78,35.47,20.38,0.0,16.97,2.8
2022-07-02,28.77,36.87,19.28,0.0,16.51,2.2
2022-07-03,31.88,40.45,22.31,0.0,19.25,2.47
2022-07-04,30.78,37.71,23.8,0.01,24.18,3.41
2022-07-05,24.08,29.26,19.33,0.1,28.4,2.26
2022-07-06,25.83,33.22,16.91,0.0,22.11,1.79
2022-07-07,25.21,30.83,19.49,0.0,26.37,2.29
2022-07-08,25.12,32.44,17.43,0.0,24.31,2.77
2022-07-09,25.65,32.94,17.91,0.0,26.25,2.91
2022-07-10,26.75,34.47,18.89,0.0,25.17,2.21
2022-07-11,26.76,33.84,19.51,0.0,25.31,2.44
2022-07-12,26.88,33.72,19.44,0.0,27.04,2.24
2022-07-13,28.67,36.19,20.08,0.0,24.5,1.51
2022-07-14,30.13,37.63,21.67,0.0,20.82,1.92
2022-07-15,31.07,38.99,22.19,0.0,18.42,2.19
2022-07-16,32.11,39.99,23.67,0.0,13.3,2.27
2022-07-17,32.41,41.51,23.24,0.0,13.05,2.49
2022-07-18,32.7,41.26,24.03,0.0,17.12,3.45
2022-07-19,31.27,39.94,22.49,0.0,22.05,4.13
2022-07-20,32.94,41.85,23.15,0.0,15.78,2.5
2022-07-21,34.05,42.88,25.08,0.0,11.62,2.07
2022-07-22,34.98,43.58,25.37,0.0,10.25,1.78
2022-07-23,34.73,43.57,25.83,0.0,12.11,1.86
2022-07-24,34.63,42.88,25.89,0.0,16.79,2.68
2022-07-25,34.59,42.42,26.86,0.0,15.29,2.7
2022-07-26,34.5,43.35,25.64,0.0,15.72,2.69
2022-07-27,33.4,40.21,26.07,0.0,20.79,3.58
2022-07-28,30.36,35.84,24.75,0.0,24.23,3.16
2022-07-29,29.46,36.02,22.42,0.0,26.51,3.15
2022-07-30,27.99,33.86,22.19,0.02,25.93,2.97
2022-07-31,27.4,33.89,21.11,0.0,23.09,2.53
2022-08-01,27.23,33.95,20.07,0.0,27.74,2.48
2022-08-02,26.88,33.03,21.34,0.54,34.83,1.95
2022-08-03,26.91,33.64,19.89,0.14,33.16,1.76
2022-08-04,27.64,33.86,22.12,1.24,27.13,2.2
2022-08-05,27.9,34.95,21.08,0.0,27.68,2.57
2022-08-06,28.6,35.48,21.53,0.0,24.24,2.62
2022-08-07,28.24,34.81,22.02,0.0,26.04,2.91
2022-08-08,28.15,34.76,22.06,0.01,27.05,2.29
2022-08-09,27.96,34.62,22.52,0.0,23.6,2.6
2022-08-10,26.59,32.79,20.31,0.04,22.91,2.66
2022-08-11,25.88,33.43,18.57,0.0,24.16,2.56
2022-08-12,26.94,34.9,18.92,0.0,26.77,2.63
2022-08-13,28.4,36.81,20.58,0.0,23.97,2.1
2022-08-14,29.93,37.85,21.6,0.0,20.5,2.02
2022-08-15,30.82,38.56,22.82,0.0,18.12,2.05
2022-08-16,30.23,38.18,22.42,0.0,20.59,2.56
2022-08-17,28.58,37.36,20.99,0.0,20.45,2.39
2022-08-18,26.63,34.85,19.55,0.0,15.5,2.15
2022-08-19,26.37,35.35,18.64,0.0,16.06,3.08
2022-08-20,22.36,30.47,14.91,0.0,22.69,3.08
2022-08-21,21.03,29.74,13.36,0.0,20.22,2.49
2022-08-22,22.81,31.74,13.8,0.0,15.01,1.87
2022-08-23,23.5,31.21,15.12,0.0,12.89,2.0
2022-08-24,23.57,32.13,15.86,0.0,13.89,2.3
2022-08-25,24.0,31.63,16.73,0.0,16.17,2.5
2022-08-26,24.62,32.16,18.23,0.0,19.2,2.12
2022-08-27,25.67,32.58,19.34,0.0,19.7,1.65
2022-08-28,25.06,32.4,17.11,0.0,18.76,1.79
2022-08-29,25.47,33.2,17.33,0.0,18.53,1.77
2022-08-30,25.39,33.25,18.35,0.0,18.93,2.59
2022-08-31,24.75,33.49,16.53,0.0,15.76,1.97
2022-09-01,26.45,35.07,18.83,0.0,13.78,1.72
2022-09-02,27.28,36.45,18.93,0.0,12.85,2.07
2022-09-03,27.96,36.98,20.0,0.0,13.96,2.3
2022-09-04,28.33,37.0,20.61,0.0,14.32,2.35
2022-09-05,28.7,36.36,21.2,0.0,15.0,2.16
2022-09-06,29.21,36.38,22.33,0.0,12.91,1.86
2022-09-07,29.08,37.55,21.88,0.0,14.41,2.12
2022-09-08,25.79,32.87,19.64,0.0,22.12,2.27
2022-09-09,25.35,31.96,19.55,0.0,21.15,1.87
2022-09-10,26.54,32.59,21.12,0.0,22.89,1.79
2022-09-11,17.82,21.84,12.04,0.0,31.65,3.0
2022-09-12,16.33,23.79,9.42,0.13,22.86,2.59
2022-09-13,19.35,27.67,11.83,0.0,15.92,1.71
2022-09-14,22.26,30.46,16.35,0.0,12.19,1.51
2022-09-15,23.28,31.18,17.34,0.0,12.89,1.74
2022-09-16,23.19,30.45,17.28,0.0,13.78,2.33
2022-09-17,23.75,30.85,17.78,0.0,20.96,2.71
2022-09-18,23.49,30.31,18.82,0.0,23.08,1.88
2022-09-19,24.35,31.83,18.96,0.0,20.27,1.64
2022-09-20,24.9,32.81,17.57,0.0,20.49,1.79
2022-09-21,25.0,32.65,19.51,0.0,20.96,2.18
2022-09-22,25.09,32.37,20.41,0.0,18.88,1.65
2022-09-23,24.55,31.98,18.13,0.0,15.69,1.71
2022-09-24,24.04,31.88,17.35,0.0,17.41,1.93
2022-09-25,23.22,30.84,16.16,0.0,19.54,1.77
2022-09-26,23.13,31.59,16.09,0.0,21.78,2.34
2022-09-27,19.29,26.16,13.26,0.0,28.47,2.38
2022-09-28,16.46,23.31,11.09,0.0,24.19,2.05
2022-09-29,18.76,26.68,12.18,0.0,21.85,1.66
2022-09-30,19.04,25.55,13.89,0.0,19.86,1.76
